Instance,Income
177191,18860.38
177192,131857.74
177193,86402.36
177194,572288.44
177195,199372.84
177196,103627.56
177197,58349.11
177198,22853.80
177199,82953.45
177200,438216.46
177201,5666.59
177202,641173.88
177203,176726.01
177204,39353.70
177205,23328.04
177206,187016.88
177207,10198.36
177208,38558.51
177209,175165.20
177210,378184.91
177211,33507.91
177212,240853.35
177213,750969.74
177214,30195.30
177215,27549.41
177216,61699.43
177217,58219.48
177218,75981.38
177219,18791.27
177220,9505.74
177221,35588.82
177222,182917.31
177223,5850.14
177224,171315.14
177225,393774.64
177226,37729.87
177227,48501.31
177228,69098.74
177229,102837.94
177230,12310.24
177231,39578.49
177232,344724.73
177233,154364.93
177234,80525.73
177235,34593.82
177236,34248.46
177237,383688.31
177238,4850.28
177239,70375.30
177240,50356.41
177241,94921.12
177242,125082.82
177243,65014.10
177244,9703.37
177245,72289.36
177246,7258.81
177247,153847.15
177248,37796.95
177249,85637.97
177250,81554.51
177251,186363.20
177252,50493.74
177253,111080.87
177254,30745.53
177255,218369.92
177256,185250.75
177257,30138.28
177258,85571.35
177259,35485.16
177260,27678.61
177261,96932.83
177262,94798.92
177263,159697.44
177264,15124.13
177265,190843.87
177266,45224.43
177267,28521.44
177268,111835.07
177269,87762.08
177270,392420.91
177271,27366.48
177272,461492.42
177273,29069.38
177274,291639.22
177275,9223.64
177276,99167.37
177277,222090.94
177278,35872.58
177279,35770.13
177280,59762.43
177281,101836.41
177282,77433.58
177283,37808.62
177284,19696.08
177285,116534.19
177286,27821.91
177287,120061.73
177288,53476.58
177289,22510.01
177290,482473.77
177291,68211.57
177292,377027.21
177293,19120.09
177294,133043.05
177295,27789.29
177296,58133.53
177297,44759.08
177298,112319.23
177299,13093.56
177300,165691.61
177301,486587.42
177302,47976.75
177303,28608.32
177304,74158.05
177305,40612.67
177306,103034.09
177307,101425.21
177308,195997.52
177309,141293.31
177310,112681.48
177311,44761.12
177312,14733.45
177313,61801.82
177314,42820.41
177315,112932.73
177316,50759.42
177317,191611.21
177318,38540.55
177319,99550.28
177320,43666.87
177321,148465.62
177322,21690.01
177323,45928.68
177324,24461.44
177325,28668.42
177326,48411.87
177327,105567.96
177328,783759.62
177329,419687.72
177330,46830.44
177331,27040.92
177332,85373.54
177333,92518.90
177334,200373.40
177335,131934.61
177336,88024.00
177337,114139.70
177338,26490.53
177339,27063.69
177340,54272.77
177341,41760.39
177342,161572.36
177343,63852.83
177344,58710.49
177345,96086.52
177346,302296.45
177347,71698.48
177348,64604.16
177349,153317.09
177350,52145.20
177351,8284.35
177352,180151.00
177353,67031.47
177354,45752.26
177355,58180.83
177356,95304.92
177357,195774.52
177358,116681.76
177359,58201.87
177360,63039.68
177361,34096.82
177362,36917.37
177363,61024.77
177364,57760.09
177365,27166.43
177366,103841.73
177367,11886.57
177368,323791.82
177369,106822.91
177370,29421.62
177371,52887.06
177372,142196.61
177373,36320.43
177374,17381.41
177375,10717.47
177376,60650.94
177377,800294.57
177378,105342.75
177379,153174.84
177380,138120.25
177381,45137.81
177382,94977.30
177383,46340.89
177384,49478.05
177385,36626.77
177386,62089.70
177387,43281.16
177388,117815.68
177389,23267.74
177390,73292.96
177391,30579.48
177392,130976.17
177393,207652.51
177394,231768.43
177395,38682.05
177396,634095.76
177397,61701.13
177398,172104.36
177399,109777.14
177400,14111.12
177401,196021.86
177402,10589.70
177403,54698.45
177404,43496.42
177405,208009.96
177406,27501.06
177407,263259.86
177408,36534.81
177409,102344.55
177410,108465.14
177411,157823.85
177412,93995.26
177413,148751.21
177414,120199.72
177415,49759.92
177416,135481.62
177417,35152.71
177418,125551.26
177419,182928.66
177420,444142.08
177421,136297.14
177422,28281.12
177423,133301.27
177424,114011.85
177425,267731.01
177426,26269.08
177427,177162.98
177428,586022.23
177429,45234.22
177430,116072.08
177431,41335.20
177432,82402.04
177433,96939.72
177434,30361.83
177435,86804.33
177436,38181.29
177437,34966.82
177438,105266.57
177439,131752.94
177440,174258.51
177441,403915.86
177442,109987.09
177443,43218.48
177444,41415.68
177445,539387.78
177446,37264.00
177447,15356.35
177448,35343.92
177449,51739.02
177450,72252.56
177451,125629.27
177452,46842.63
177453,73554.59
177454,112362.47
177455,167262.86
177456,77812.92
177457,123719.44
177458,54452.18
177459,77637.61
177460,182719.03
177461,28436.86
177462,40948.35
177463,249580.70
177464,13919.32
177465,521745.10
177466,9086.33
177467,56815.38
177468,35557.84
177469,32818.11
177470,72250.16
177471,56380.71
177472,118987.27
177473,198125.35
177474,217438.62
177475,101021.09
177476,78900.76
177477,169803.57
177478,2228.25
177479,115246.33
177480,16387.31
177481,221044.15
177482,62743.82
177483,4739.13
177484,24826.60
177485,113544.72
177486,65712.46
177487,30791.62
177488,51411.76
177489,30551.56
177490,14314.65
177491,32950.75
177492,55393.14
177493,135247.96
177494,68985.37
177495,24332.08
177496,79465.33
177497,16494.08
177498,42395.81
177499,58097.33
177500,20614.73
177501,8754.38
177502,704194.53
177503,86256.49
177504,29672.39
177505,242797.01
177506,99178.15
177507,18666.83
177508,7303.63
177509,63113.54
177510,37571.74
177511,30282.63
177512,21462.90
177513,39883.26
177514,113440.03
177515,33455.31
177516,543002.74
177517,28404.72
177518,29466.86
177519,127171.61
177520,126950.01
177521,174959.79
177522,67894.66
177523,20035.36
177524,42654.97
177525,135204.31
177526,27829.12
177527,138989.54
177528,99117.64
177529,19695.39
177530,619522.87
177531,49888.30
177532,8218.31
177533,44995.96
177534,14248.73
177535,124394.84
177536,37572.88
177537,16502.67
177538,44916.70
177539,118546.37
177540,101356.69
177541,104657.00
177542,26918.35
177543,164762.02
177544,196141.27
177545,94866.84
177546,423681.61
177547,121325.41
177548,94155.88
177549,62804.20
177550,107846.33
177551,116231.29
177552,15562.37
177553,90132.38
177554,26339.87
177555,114814.13
177556,393217.77
177557,500658.49
177558,272451.72
177559,144382.28
177560,45274.74
177561,78947.50
177562,32645.01
177563,45774.16
177564,478598.37
177565,122072.94
177566,34824.45
177567,21179.83
177568,72982.27
177569,20571.20
177570,941307.64
177571,119611.70
177572,11868.61
177573,52539.28
177574,102041.58
177575,42803.02
177576,33247.32
177577,10926.90
177578,257509.26
177579,68207.72
177580,260229.40
177581,69180.71
177582,37341.97
177583,13652.25
177584,49851.26
177585,27220.81
177586,37621.46
177587,66332.94
177588,68546.01
177589,79143.11
177590,125148.37
177591,14397.28
177592,35235.98
177593,17660.54
177594,17211.95
177595,104843.63
177596,25324.47
177597,66961.66
177598,34646.26
177599,36583.67
177600,5748.52
177601,88228.17
177602,86363.18
177603,49807.57
177604,52678.56
177605,329809.34
177606,57886.59
177607,22283.57
177608,25222.01
177609,748107.86
177610,104093.80
177611,117929.68
177612,115679.83
177613,15503.66
177614,34337.41
177615,18891.28
177616,727023.29
177617,81641.42
177618,47456.06
177619,54884.75
177620,112999.04
177621,79556.04
177622,500107.68
177623,35493.74
177624,123096.21
177625,24546.17
177626,63596.31
177627,173776.79
177628,71533.29
177629,98451.06
177630,57956.70
177631,10963.81
177632,39098.33
177633,412934.54
177634,34209.67
177635,23007.48
177636,9437.43
177637,150242.88
177638,12640.28
177639,70800.31
177640,57709.40
177641,8309.00
177642,73658.73
177643,44715.62
177644,24646.59
177645,194010.07
177646,137634.55
177647,100460.72
177648,57552.45
177649,95301.69
177650,410368.70
177651,321568.53
177652,176852.40
177653,36253.55
177654,6364.05
177655,87175.38
177656,196040.65
177657,83791.26
177658,49941.63
177659,121292.20
177660,46327.95
177661,171096.38
177662,33970.70
177663,24244.40
177664,108482.22
177665,110481.39
177666,112270.77
177667,55773.24
177668,39126.76
177669,69514.16
177670,120500.91
177671,138111.65
177672,299039.95
177673,477027.08
177674,34433.77
177675,324117.53
177676,32335.12
177677,23823.06
177678,13951.38
177679,186619.03
177680,172761.81
177681,82883.47
177682,42319.20
177683,74221.66
177684,136145.82
177685,115223.12
177686,190724.70
177687,67430.65
177688,44689.30
177689,33666.26
177690,45030.32
177691,57060.92
177692,324858.41
177693,15425.25
177694,13876.03
177695,96121.19
177696,69254.64
177697,114569.16
177698,77559.23
177699,46528.73
177700,59167.77
177701,49884.96
177702,139370.68
177703,297203.01
177704,104503.79
177705,93327.00
177706,53719.99
177707,101946.32
177708,97387.08
177709,7503.32
177710,29538.98
177711,36580.78
177712,179282.62
177713,30778.83
177714,61233.58
177715,311780.72
177716,36371.40
177717,12477.07
177718,202938.99
177719,62920.56
177720,43164.25
177721,10530.81
177722,226943.96
177723,29778.05
177724,288768.03
177725,71667.92
177726,19917.01
177727,457473.61
177728,23730.81
177729,26846.91
177730,25138.84
177731,29695.80
177732,46988.63
177733,40801.32
177734,13857.12
177735,22077.12
177736,169364.60
177737,143027.16
177738,7961.33
177739,57627.12
177740,71247.30
177741,1096.09
177742,189860.69
177743,47559.60
177744,115691.84
177745,37412.57
177746,369241.93
177747,98871.37
177748,17704.32
177749,35158.54
177750,260882.34
177751,466465.22
177752,99385.05
177753,40256.78
177754,39527.10
177755,496886.53
177756,226490.25
177757,38481.01
177758,37157.83
177759,55091.74
177760,158992.08
177761,116388.97
177762,445180.95
177763,248931.34
177764,297926.04
177765,80658.34
177766,12046.54
177767,41700.87
177768,191227.84
177769,28176.25
177770,56409.29
177771,46427.27
177772,85800.94
177773,26515.90
177774,113494.16
177775,67333.63
177776,168453.01
177777,23302.98
177778,53443.16
177779,260826.60
177780,233834.61
177781,301589.16
177782,130854.65
177783,22766.33
177784,9685.59
177785,108219.13
177786,44117.18
177787,207033.51
177788,14208.82
177789,46576.02
177790,24093.24
177791,32574.37
177792,72197.32
177793,120248.70
177794,22504.71
177795,23686.31
177796,38624.97
177797,66569.23
177798,17186.45
177799,123808.97
177800,135861.67
177801,99006.38
177802,174794.37
177803,11203.31
177804,377357.57
177805,104181.89
177806,16116.40
177807,10294.26
177808,21572.87
177809,63060.37
177810,151360.71
177811,138674.00
177812,47146.57
177813,12101.97
177814,179101.40
177815,74007.41
177816,39666.82
177817,143558.45
177818,83834.61
177819,38826.76
177820,79029.07
177821,64322.18
177822,105751.37
177823,58193.17
177824,20269.48
177825,48954.12
177826,39455.83
177827,52281.67
177828,120826.21
177829,41513.69
177830,64539.81
177831,57123.37
177832,91768.11
177833,170046.81
177834,99664.80
177835,35874.91
177836,88725.40
177837,124187.81
177838,49150.97
177839,48570.10
177840,56334.90
177841,185499.14
177842,24398.52
177843,84459.49
177844,3287.73
177845,23404.79
177846,266926.67
177847,430393.82
177848,243868.73
177849,147429.32
177850,38812.22
177851,170548.21
177852,156539.60
177853,111060.14
177854,656052.20
177855,286539.94
177856,51959.71
177857,52031.17
177858,15663.13
177859,44855.38
177860,75901.47
177861,393188.94
177862,73246.78
177863,38364.53
177864,134981.98
177865,36996.15
177866,44806.05
177867,27470.85
177868,93198.31
177869,90780.28
177870,10463.48
177871,147136.78
177872,23503.51
177873,38196.40
177874,24663.37
177875,111853.78
177876,20251.74
177877,47390.84
177878,47206.27
177879,6648.63
177880,50560.32
177881,134370.42
177882,57690.07
177883,32726.80
177884,20760.84
177885,86150.50
177886,23078.02
177887,41040.02
177888,293240.92
177889,28755.00
177890,52533.68
177891,2385.83
177892,248333.06
177893,22911.34
177894,163527.38
177895,80058.30
177896,39420.86
177897,35700.99
177898,41178.97
177899,51228.79
177900,39302.23
177901,14138.13
177902,26391.85
177903,28723.49
177904,693739.96
177905,81092.82
177906,191523.30
177907,153341.30
177908,46959.60
177909,45706.00
177910,26500.32
177911,102314.10
177912,36286.29
177913,32218.40
177914,268724.01
177915,130468.56
177916,700771.27
177917,90547.01
177918,88429.14
177919,35778.65
177920,121325.22
177921,178734.32
177922,39583.26
177923,75015.94
177924,367852.74
177925,27625.14
177926,157669.26
177927,25328.14
177928,74975.01
177929,52419.88
177930,84080.52
177931,30895.74
177932,27618.99
177933,80101.00
177934,25650.61
177935,25150.79
177936,29028.06
177937,55752.16
177938,50122.69
177939,135135.42
177940,54091.76
177941,43390.69
177942,102467.65
177943,304677.19
177944,18972.71
177945,34816.02
177946,143775.45
177947,53220.19
177948,144850.60
177949,81494.52
177950,8352.04
177951,81085.19
177952,90065.67
177953,40627.89
177954,70745.85
177955,81240.14
177956,98987.61
177957,34300.88
177958,155316.49
177959,33128.45
177960,28429.67
177961,19961.21
177962,326813.74
177963,50757.78
177964,48283.65
177965,31308.37
177966,176410.18
177967,21298.76
177968,167709.51
177969,112654.16
177970,701883.84
177971,6398.99
177972,272202.21
177973,66537.44
177974,191630.56
177975,19640.88
177976,12805.34
177977,106556.38
177978,26542.46
177979,291832.54
177980,28200.51
177981,194489.97
177982,212829.86
177983,25506.60
177984,9941.58
177985,39438.24
177986,268832.99
177987,119844.34
177988,108117.15
177989,185698.81
177990,37379.32
177991,158504.54
177992,80556.82
177993,46006.60
177994,221279.87
177995,43945.72
177996,85293.79
177997,267913.73
177998,22295.34
177999,108131.94
178000,34347.86
178001,119153.42
178002,79982.02
178003,154140.10
178004,41346.55
178005,42133.77
178006,59790.72
178007,96640.29
178008,157655.99
178009,276137.44
178010,129181.56
178011,317577.20
178012,115680.31
178013,15747.57
178014,77077.43
178015,44176.19
178016,416446.13
178017,121719.43
178018,59497.45
178019,43340.42
178020,71389.85
178021,302761.30
178022,21109.27
178023,98359.70
178024,51368.17
178025,78670.42
178026,9354.13
178027,52078.87
178028,16795.83
178029,117024.73
178030,134692.69
178031,70271.35
178032,39311.83
178033,290750.11
178034,404854.00
178035,41350.56
178036,9328.05
178037,53238.38
178038,395242.28
178039,168164.42
178040,190696.55
178041,18977.44
178042,15818.69
178043,46958.71
178044,89351.21
178045,28288.21
178046,56527.62
178047,384639.13
178048,230535.47
178049,71363.88
178050,770996.29
178051,81769.88
178052,573850.94
178053,90581.14
178054,229356.79
178055,67174.73
178056,61544.47
178057,73814.60
178058,234608.20
178059,313073.96
178060,215044.17
178061,38127.02
178062,164732.85
178063,889553.84
178064,514018.16
178065,29765.03
178066,46575.42
178067,63448.26
178068,412529.22
178069,47135.72
178070,47898.60
178071,17212.51
178072,54012.16
178073,17122.45
178074,147070.38
178075,41798.67
178076,348521.58
178077,23823.35
178078,80469.38
178079,71219.59
178080,16203.52
178081,76000.05
178082,21471.66
178083,9921.81
178084,63033.13
178085,151039.56
178086,42301.65
178087,34483.62
178088,65935.80
178089,124669.36
178090,104725.75
178091,80408.06
178092,74489.04
178093,159906.12
178094,88954.96
178095,71964.74
178096,334076.26
178097,54152.32
178098,12826.38
178099,40881.96
178100,132811.03
178101,126409.12
178102,1640.07
178103,60814.76
178104,401606.49
178105,232278.00
178106,14691.92
178107,41591.06
178108,67064.61
178109,104405.14
178110,11114.61
178111,40920.06
178112,35240.72
178113,103822.04
178114,552950.82
178115,56085.55
178116,97395.38
178117,40743.61
178118,89429.42
178119,5504.71
178120,124549.39
178121,107211.14
178122,75540.50
178123,120602.88
178124,41722.81
178125,33803.36
178126,150308.76
178127,26552.43
178128,79420.38
178129,10321.84
178130,112312.67
178131,11439.60
178132,72680.57
178133,94738.87
178134,112086.42
178135,107134.13
178136,39477.34
178137,61555.59
178138,128118.07
178139,89982.90
178140,60022.94
178141,57714.25
178142,325749.86
178143,51378.07
178144,46595.71
178145,106662.32
178146,47904.98
178147,42211.78
178148,263367.46
178149,190487.04
178150,17394.10
178151,17022.66
178152,133924.81
178153,25737.19
178154,61246.68
178155,247151.00
178156,272952.42
178157,73215.35
178158,430858.55
178159,55878.53
178160,42566.05
178161,352432.22
178162,197475.24
178163,29711.46
178164,30667.13
178165,38615.88
178166,117236.11
178167,193218.49
178168,56810.81
178169,186513.34
178170,337084.59
178171,103443.47
178172,16155.76
178173,51053.07
178174,58391.68
178175,82350.24
178176,175231.27
178177,138060.04
178178,233091.61
178179,98855.81
178180,69709.69
178181,83376.41
178182,266492.98
178183,56163.18
178184,64461.14
178185,12517.78
178186,42212.43
178187,23067.79
178188,27049.11
178189,90486.31
178190,71442.92
178191,39385.02
178192,272371.10
178193,26154.14
178194,74630.28
178195,37991.37
178196,37100.47
178197,4760.68
178198,227173.08
178199,46939.39
178200,22797.47
178201,41076.52
178202,42439.83
178203,72257.28
178204,25336.25
178205,58847.75
178206,94132.57
178207,24059.46
178208,10484.37
178209,48684.52
178210,54333.07
178211,7127.73
178212,538987.41
178213,49952.67
178214,166256.13
178215,245371.05
178216,50387.29
178217,40081.94
178218,31284.37
178219,84147.23
178220,174060.99
178221,238171.47
178222,88621.94
178223,115105.99
178224,30649.27
178225,46918.14
178226,58966.39
178227,133061.05
178228,13932.12
178229,230902.55
178230,49420.02
178231,14365.56
178232,42339.44
178233,17593.02
178234,62509.42
178235,86470.54
178236,281920.34
178237,115303.37
178238,45675.80
178239,7591.84
178240,106018.69
178241,111538.89
178242,86033.20
178243,35658.68
178244,23561.95
178245,5913.84
178246,51568.44
178247,61335.96
178248,33002.69
178249,20972.89
178250,35648.73
178251,66722.62
178252,111854.74
178253,44376.47
178254,6898.58
178255,67127.95
178256,54029.61
178257,560323.52
178258,24554.76
178259,500707.86
178260,50155.96
178261,47275.13
178262,432964.42
178263,84603.51
178264,57797.21
178265,65482.89
178266,18088.04
178267,161245.97
178268,136363.15
178269,33858.45
178270,17245.75
178271,17226.25
178272,25709.23
178273,54907.32
178274,26803.27
178275,38340.54
178276,114653.16
178277,29755.12
178278,116064.33
178279,172058.04
178280,24076.83
178281,120025.08
178282,62536.55
178283,35161.40
178284,38100.75
178285,33216.36
178286,5868.11
178287,25037.88
178288,88579.02
178289,69879.64
178290,37395.95
178291,53004.18
178292,45018.99
178293,205580.57
178294,25441.60
178295,27204.97
178296,413459.11
178297,228450.98
178298,49589.67
178299,120465.74
178300,38934.89
178301,545242.64
178302,79835.24
178303,91730.05
178304,31980.77
178305,57602.12
178306,69882.12
178307,176058.00
178308,83858.35
178309,58364.63
178310,97731.83
178311,20934.82
178312,18238.31
178313,17966.15
178314,37816.57
178315,124897.08
178316,49699.92
178317,34540.78
178318,307026.72
178319,199564.63
178320,251028.48
178321,192914.54
178322,34349.07
178323,81644.07
178324,87883.64
178325,240190.96
178326,91985.56
178327,311988.89
178328,44826.24
178329,26071.59
178330,112267.29
178331,2756.38
178332,38601.45
178333,225221.72
178334,176275.55
178335,33871.94
178336,58859.54
178337,204944.90
178338,119490.89
178339,59353.43
178340,94589.78
178341,682937.46
178342,126385.00
178343,63578.93
178344,14784.89
178345,49373.43
178346,29761.38
178347,398477.71
178348,38094.90
178349,121240.58
178350,82732.06
178351,46704.24
178352,72345.52
178353,163091.25
178354,79540.70
178355,71417.38
178356,146448.82
178357,42816.12
178358,23529.31
178359,115595.71
178360,52501.00
178361,32600.08
178362,179954.53
178363,161745.71
178364,36792.94
178365,7391.11
178366,50288.06
178367,43378.02
178368,42714.42
178369,90236.21
178370,140948.76
178371,120473.32
178372,63312.60
178373,29791.76
178374,319371.62
178375,78806.92
178376,59451.12
178377,164369.56
178378,127689.94
178379,9980.09
178380,79361.42
178381,178218.23
178382,317264.29
178383,82542.33
178384,49232.03
178385,89376.21
178386,89624.70
178387,17748.44
178388,12954.62
178389,73929.09
178390,102088.99
178391,62590.43
178392,31785.45
178393,114687.04
178394,129123.01
178395,120063.44
178396,29806.12
178397,174302.00
178398,25966.92
178399,4771.03
178400,27422.56
178401,34531.86
178402,460762.17
178403,632935.81
178404,310350.01
178405,17564.59
178406,9958.17
178407,44215.09
178408,205135.97
178409,28680.60
178410,81615.82
178411,28206.35
178412,44387.69
178413,31248.73
178414,11656.88
178415,2722.12
178416,110653.52
178417,195018.89
178418,26455.19
178419,32978.92
178420,925138.97
178421,17303.02
178422,22881.02
178423,50698.94
178424,65267.62
178425,211701.40
178426,49997.36
178427,8859.38
178428,77128.97
178429,119415.69
178430,96538.98
178431,33593.37
178432,106423.44
178433,22313.57
178434,181984.06
178435,24878.14
178436,42553.65
178437,70981.55
178438,305873.15
178439,85396.80
178440,52036.28
178441,44513.97
178442,94836.15
178443,24503.01
178444,19715.03
178445,12849.48
178446,29316.16
178447,232853.89
178448,29149.78
178449,270856.48
178450,31886.02
178451,12182.99
178452,43686.18
178453,253545.69
178454,48857.93
178455,85968.99
178456,63593.60
178457,20488.29
178458,76705.62
178459,15015.85
178460,368620.78
178461,82916.49
178462,39318.67
178463,426324.13
178464,60125.95
178465,72715.64
178466,373522.89
178467,157408.88
178468,207537.01
178469,16961.40
178470,27603.84
178471,33962.15
178472,331752.96
178473,174141.29
178474,6922.60
178475,47486.71
178476,22434.79
178477,38123.15
178478,9372.43
178479,366149.05
178480,63263.73
178481,135436.73
178482,59862.75
178483,419464.91
178484,94660.63
178485,26216.46
178486,234841.64
178487,36978.67
178488,40996.39
178489,24099.79
178490,54301.15
178491,90891.55
178492,46393.27
178493,226973.86
178494,8684.93
178495,83650.03
178496,27513.77
178497,25509.70
178498,46063.61
178499,69541.29
178500,158640.29
178501,73725.02
178502,70508.36
178503,42812.00
178504,337667.21
178505,15596.61
178506,49181.10
178507,62434.13
178508,178031.67
178509,59171.72
178510,397085.47
178511,490390.90
178512,45132.37
178513,46040.05
178514,23306.48
178515,16978.46
178516,8446.41
178517,21230.24
178518,68102.17
178519,46674.58
178520,310076.37
178521,6035.82
178522,107905.84
178523,77315.31
178524,387831.46
178525,29235.29
178526,45500.99
178527,20212.56
178528,82749.36
178529,361118.64
178530,122012.66
178531,14452.62
178532,68019.44
178533,296338.96
178534,41512.77
178535,49673.43
178536,42850.97
178537,21954.03
178538,13887.85
178539,56444.62
178540,95252.55
178541,34981.93
178542,25302.86
178543,36300.19
178544,157439.76
178545,85513.21
178546,381466.16
178547,13996.27
178548,530032.03
178549,62259.76
178550,251736.18
178551,546130.68
178552,36981.53
178553,118609.70
178554,116833.65
178555,96463.67
178556,54519.70
178557,6989.25
178558,56852.30
178559,72088.81
178560,80326.73
178561,24319.03
178562,286056.52
178563,85674.31
178564,240775.12
178565,27353.08
178566,172513.98
178567,108454.71
178568,106280.17
178569,106274.32
178570,124297.78
178571,245249.88
178572,19151.15
178573,170623.28
178574,198095.15
178575,123291.82
178576,403332.84
178577,222883.92
178578,11118.70
178579,35439.21
178580,140274.01
178581,35465.56
178582,135260.67
178583,70008.68
178584,218626.35
178585,94847.94
178586,6496.10
178587,4538.45
178588,48212.42
178589,192389.18
178590,43983.31
178591,258583.09
178592,6988.33
178593,173692.29
178594,20536.05
178595,30622.65
178596,281791.46
178597,167172.32
178598,24639.11
178599,20666.96
178600,216093.04
178601,119326.17
178602,239541.73
178603,62275.52
178604,238333.24
178605,21413.64
178606,76694.32
178607,60728.79
178608,147065.78
178609,39184.96
178610,11823.86
178611,36492.05
178612,149245.60
178613,26042.48
178614,95304.29
178615,31382.29
178616,161961.01
178617,425178.18
178618,8016.29
178619,254385.30
178620,25275.95
178621,89961.13
178622,24231.15
178623,155685.83
178624,70549.25
178625,52558.34
178626,187090.34
178627,89254.38
178628,174975.27
178629,27509.89
178630,450024.83
178631,40920.40
178632,11978.95
178633,21811.46
178634,167639.57
178635,40715.33
178636,236837.30
178637,14397.03
178638,48510.12
178639,31213.77
178640,111290.65
178641,249325.68
178642,20179.15
178643,184837.48
178644,192396.00
178645,9783.51
178646,67523.53
178647,37560.01
178648,68179.19
178649,47853.62
178650,45352.93
178651,40580.96
178652,25755.58
178653,231674.52
178654,313811.74
178655,190767.73
178656,75737.34
178657,53288.98
178658,10402.47
178659,228577.44
178660,78586.24
178661,81565.87
178662,103931.81
178663,175223.45
178664,19830.44
178665,946587.91
178666,119378.23
178667,3439.00
178668,10416.38
178669,191462.13
178670,15597.05
178671,30836.29
178672,77443.23
178673,333003.59
178674,207250.91
178675,111204.78
178676,99214.32
178677,30822.55
178678,29664.03
178679,37367.62
178680,20092.70
178681,23745.18
178682,54895.06
178683,171786.16
178684,26438.12
178685,99959.16
178686,96729.67
178687,58305.89
178688,25750.39
178689,21700.36
178690,104969.33
178691,31682.15
178692,9399.41
178693,280905.97
178694,24142.47
178695,24610.46
178696,201218.41
178697,63701.67
178698,12223.25
178699,204554.99
178700,12270.96
178701,120443.70
178702,51423.25
178703,438583.19
178704,220993.27
178705,163044.96
178706,100991.42
178707,33300.35
178708,178477.97
178709,45939.57
178710,33171.19
178711,176848.84
178712,19283.27
178713,42006.08
178714,22878.05
178715,64714.22
178716,79968.23
178717,226268.79
178718,37498.26
178719,115709.54
178720,91686.36
178721,37483.06
178722,131901.78
178723,93882.56
178724,54993.30
178725,76338.93
178726,12879.23
178727,50664.61
178728,65288.04
178729,66544.82
178730,113885.42
178731,41812.91
178732,72151.18
178733,59893.54
178734,88636.71
178735,43181.85
178736,29479.71
178737,178123.53
178738,62938.20
178739,237928.94
178740,61093.84
178741,56471.38
178742,197805.25
178743,387472.91
178744,237911.10
178745,53924.82
178746,94199.78
178747,175212.51
178748,8403.06
178749,49776.38
178750,43118.92
178751,182842.57
178752,133881.20
178753,118361.67
178754,44045.58
178755,28847.33
178756,12045.47
178757,95070.50
178758,299727.94
178759,49993.32
178760,37361.26
178761,47741.29
178762,223782.93
178763,81269.82
178764,405911.10
178765,26137.04
178766,321074.24
178767,413218.67
178768,417643.53
178769,109291.98
178770,35510.17
178771,38685.74
178772,64760.97
178773,312115.56
178774,52458.00
178775,45388.34
178776,74743.57
178777,56354.83
178778,26897.37
178779,6484.74
178780,35703.11
178781,7047.82
178782,169297.40
178783,41583.65
178784,25897.41
178785,47148.79
178786,60568.67
178787,18497.13
178788,116547.27
178789,60206.42
178790,42704.59
178791,46856.66
178792,50526.18
178793,51523.68
178794,65943.09
178795,29076.77
178796,142624.40
178797,43804.48
178798,455589.56
178799,256930.08
178800,28484.26
178801,102858.40
178802,27660.52
178803,136142.54
178804,240807.82
178805,151903.56
178806,10857.09
178807,44458.92
178808,36061.02
178809,273138.25
178810,294275.73
178811,170055.59
178812,11626.61
178813,34620.75
178814,122144.78
178815,37511.13
178816,18403.88
178817,95065.28
178818,65352.55
178819,14965.79
178820,102204.83
178821,18742.63
178822,81932.72
178823,36935.94
178824,194922.72
178825,54617.45
178826,340293.32
178827,143796.88
178828,9564.28
178829,107954.62
178830,33254.54
178831,79973.59
178832,342981.50
178833,45099.59
178834,211851.96
178835,151696.89
178836,283637.04
178837,52517.94
178838,18050.05
178839,61326.07
178840,36438.20
178841,34556.50
178842,68681.37
178843,31009.42
178844,42869.10
178845,131900.29
178846,108516.63
178847,58398.22
178848,61834.49
178849,49947.20
178850,182878.77
178851,77762.19
178852,81646.62
178853,19410.41
178854,27580.26
178855,8406.58
178856,97824.32
178857,8119.22
178858,120566.30
178859,16630.35
178860,360143.93
178861,172764.97
178862,52011.11
178863,73713.90
178864,72417.10
178865,47185.56
178866,20950.30
178867,12241.09
178868,174187.00
178869,236076.97
178870,332764.06
178871,23371.74
178872,25064.18
178873,34477.82
178874,14904.40
178875,94648.14
178876,72277.13
178877,121558.18
178878,28101.09
178879,27367.41
178880,205762.10
178881,127229.69
178882,87986.78
178883,831613.61
178884,95780.45
178885,50800.33
178886,86475.75
178887,9792.13
178888,66266.53
178889,81313.11
178890,148757.56
178891,106466.73
178892,134354.92
178893,238135.89
178894,77946.40
178895,103972.61
178896,41862.44
178897,101844.93
178898,134201.70
178899,38323.31
178900,28932.25
178901,185561.99
178902,132134.15
178903,25132.37
178904,48874.66
178905,32487.56
178906,47241.59
178907,100590.11
178908,77006.32
178909,22500.88
178910,113317.47
178911,112699.34
178912,27697.48
178913,10237.11
178914,29593.89
178915,26666.48
178916,18156.11
178917,7141.15
178918,51376.10
178919,91102.94
178920,148577.24
178921,83271.82
178922,46589.13
178923,368723.10
178924,123171.64
178925,487143.48
178926,57425.17
178927,184431.91
178928,49010.37
178929,258100.16
178930,15866.55
178931,64082.81
178932,42297.23
178933,343913.08
178934,49157.31
178935,29432.41
178936,43277.38
178937,55480.45
178938,81875.73
178939,229374.43
